group,draw,alpha,beta,min_h_f,min_h_r,effort,rear_buffer,rear_end,front_collision,clears_dmin
F,21,0.3381056057983418,0.2022152687081587,0.30181261837451245,-3.624846140714908,0.7927292506023179,0.0,1,0,0
F,22,0.29919084810140695,0.2764528729094441,0.30181261837451245,-2.4421032550568214,0.7927292506023179,0.0,1,0,0
F,23,0.2676142579584089,0.24055635224580413,0.30181261837451245,-3.7801975565216566,0.7927292506023179,0.0,1,0,0
F,24,0.24013094596781787,0.2687073734446167,0.30181261837451245,-3.517927479671215,0.7927292506023179,0.0,1,0,0
F,25,0.37512287503782726,0.18897125313825278,0.30181261837451245,-3.3344334622380387,0.7927292506023179,0.0,1,0,0
F,26,0.3922849723156552,0.16467154387781813,0.30181261837451245,-3.644005395737139,0.7927292506023179,0.0,1,0,0
F,27,0.2885344756247668,0.17699756035066638,0.30181261837451245,-5.307120506778276,0.7927292506023179,0.0,1,0,0
F,28,0.3104651583966631,0.26382598192661233,0.30181261837451245,-2.5635311343956744,0.7927292506023179,0.0,1,0,0
F,29,0.2682833041267995,0.16379166286305666,0.30181261837451245,-6.214560528353189,0.7927292506023179,0.0,1,0,0
F,30,0.30167395324573343,0.18348015318204391,0.30181261837451245,-4.831710183844152,0.7927292506023179,0.0,1,0,0
F,31,0.24142458475887138,0.23479667267663273,0.30181261837451245,-4.408887446429134,0.7927292506023179,0.0,1,0,0
F,32,0.28134965750123314,0.2471161115973347,0.30181261837451245,-3.3855388522987226,0.7927292506023179,0.0,1,0,0
F,33,0.26230696524189695,0.2834200020520733,0.30181261837451245,-2.8090881126017564,0.7927292506023179,0.0,1,0,0
F,34,0.2941011523030071,0.17097856557423885,0.30181261837451245,-5.395910303643532,0.7927292506023179,0.0,1,0,0
F,35,0.3447887650956242,0.2814095719323214,0.30181261837451245,-1.7703539378577062,0.7927292506023179,0.0,1,0,0
F,36,0.3085524137054305,0.2850969623520351,0.30181261837451245,-2.140016600738022,0.7927292506023179,0.0,1,0,0
F,37,0.31997999622802825,0.21395072717971575,0.30181261837451245,-3.621009228406251,0.7927292506023179,0.0,1,0,0
F,38,0.34308098278695254,0.2905409703036276,0.30181261837451245,-1.622257697147063,0.7927292506023179,0.0,1,0,0
F,39,0.40619718558805096,0.2186300667231425,0.30181261837451245,-2.2045564515783553,0.7927292506023179,0.0,1,0,0
F,40,0.369483938299192,0.22365361027353597,0.30181261837451245,-2.6168647613982614,0.7927292506023179,0.0,1,0,0
F,41,0.32562793475777996,0.26240959817593573,0.30181261837451245,-2.3892729200581613,0.7927292506023179,0.0,1,0,0
F,42,0.30361392307628876,0.2555145920484052,0.30181261837451245,-2.8472085588098253,0.7927292506023179,0.0,1,0,0
F,43,0.360539432574032,0.28206882188083804,0.30181261837451245,-1.5773438106378137,0.7927292506023179,0.0,1,0,0
F,44,0.24606706558993377,0.254779631735056,0.30181261837451245,-3.771879877690111,0.7927292506023179,0.0,1,0,0
F,45,0.40206539429591553,0.2868892799258725,0.30181261837451245,-1.0558811506843142,0.7927292506023179,0.0,1,0,0
F,46,0.22682361055335087,0.2728732281290054,0.30181261837451245,-3.6522867650423336,0.7927292506023179,0.0,1,0,0
F,47,0.4123894476927381,0.2854490481397135,0.30181261837451245,-0.9761121216539124,0.7927292506023179,0.0,1,0,0
F,48,0.2525626903486396,0.28752131257780517,0.30181261837451245,-2.8648102686274655,0.7927292506023179,0.0,1,0,0
F,49,0.39486762669833997,0.2673270424217887,0.30181261837451245,-1.4498109589802795,0.7927292506023179,0.0,1,0,0
F,50,0.3161576813711038,0.18803092039952243,0.30181261837451245,-4.4145202809608435,0.7927292506023179,0.0,1,0,0
F,51,0.37796107111391514,0.2809224534748983,0.30181261837451245,-1.40425626681008,0.7927292506023179,0.0,1,0,0
F,52,0.2750970122801202,0.22923278438442193,0.30181261837451245,-3.9613485853564043,0.7927292506023179,0.0,1,0,0
F,53,0.30900854316311005,0.2819287272678672,0.30181261837451245,-2.1987688590739225,0.7927292506023179,0.0,1,0,0
F,54,0.23177805654817943,0.2551816326962418,0.30181261837451245,-4.0214374895889335,0.7927292506023179,0.0,1,0,0
F,55,0.34195966341420736,0.16061230507125723,0.30181261837451245,-4.740392206199189,0.7927292506023179,0.0,1,0,0
F,56,0.36209019638273415,0.15894928844796807,0.30181261837451245,-4.3804152563101155,0.7927292506023179,0.0,1,0,0
F,57,0.36952659245243424,0.2257147724064233,0.30181261837451245,-2.5714797262767064,0.7927292506023179,0.0,1,0,0
F,58,0.4023880103930252,0.16568148755971565,0.30181261837451245,-3.436236174717365,0.7927292506023179,0.0,1,0,0
F,59,0.3855329176855776,0.16576313717829844,0.30181261837451245,-3.739993431504118,0.7927292506023179,0.0,1,0,0
F,60,0.290107515930392,0.2146321495737888,0.30181261837451245,-4.110821764905339,0.7927292506023179,0.0,1,0,0
F,61,0.4094839195105415,0.23236395959550463,0.30181261837451245,-1.898073321898778,0.7927292506023179,0.0,1,0,0
F,62,0.273702001888819,0.18928121597427996,0.30181261837451245,-5.197194446315834,0.7927292506023179,0.0,1,0,0
F,63,0.39451871756656254,0.1871568511792884,0.30181261837451245,-3.055425925124453,0.7927292506023179,0.0,1,0,0
F,64,0.24791450352037442,0.19555165374181843,0.30181261837451245,-5.514677543294198,0.7927292506023179,0.0,1,0,0
F,65,0.3365356284440447,0.23126976349208722,0.30181261837451245,-2.9296025757622743,0.7927292506023179,0.0,1,0,0
F,66,0.3794644689752533,0.23212796794963136,0.30181261837451245,-2.2976462347033504,0.7927292506023179,0.0,1,0,0
F,67,0.2793768731707924,0.21229326845631197,0.30181261837451245,-4.36993085184119,0.7927292506023179,0.0,1,0,0
F,68,0.3810792264264148,0.24100246854921487,0.30181261837451245,-2.098091906364999,0.7927292506023179,0.0,1,0,0
F,69,0.4081429073979089,0.20644795285072193,0.30181261837451245,-2.423185557946937,0.7927292506023179,0.0,1,0,0
F,70,0.33010141002008714,0.2366234126968098,0.30181261837451245,-2.900198642929155,0.7927292506023179,0.0,1,0,0
F,71,0.38687191198881155,0.17635164353226987,0.30181261837451245,-3.4455586312090816,0.7927292506023179,0.0,1,0,0
F,72,0.3020499846556403,0.2790984844474127,0.30181261837451245,-2.3480970500115035,0.7927292506023179,0.0,1,0,0
F,73,0.23226884260509517,0.26737172405639387,0.30181261837451245,-3.6916258719442823,0.7927292506023179,0.0,1,0,0
F,74,0.30375373517527515,0.268325655621377,0.30181261837451245,-2.556676433262041,0.7927292506023179,0.0,1,0,0
F,75,0.22591127567500002,0.20586220360271157,0.30181261837451245,-5.636636856674642,0.7927292506023179,0.0,1,0,0
F,76,0.23909696713580283,0.2445113990596442,0.30181261837451245,-4.176824038592926,0.7927292506023179,0.0,1,0,0
F,77,0.27657902693111497,0.2512364382966753,0.30181261837451245,-3.3569675208602803,0.7927292506023179,0.0,1,0,0
F,78,0.40520987397288144,0.1738442185439117,0.30181261837451245,-3.189482217059208,0.7927292506023179,0.0,1,0,0
F,79,0.3900374327169487,0.1647919819750855,0.30181261837451245,-3.6820963241789855,0.7927292506023179,0.0,1,0,0
F,80,0.29710793759569076,0.2145616338224007,0.30181261837451245,-3.9912743827016044,0.7927292506023179,0.0,1,0,0
F,81,0.31785911299202513,0.2880365360682044,0.30181261837451245,-1.9659493255438605,0.7927292506023179,0.0,1,0,0
F,82,0.37293270811555107,0.19831042954946868,0.30181261837451245,-3.1433069670188445,0.7927292506023179,0.0,1,0,0
F,83,0.2758086628161536,0.27280335544304435,0.30181261837451245,-2.850908839623969,0.7927292506023179,0.0,1,0,0
F,84,0.39321097716563647,0.22543895434506594,0.30181261837451245,-2.246011269208765,0.7927292506023179,0.0,1,0,0
F,85,0.29010478034476644,0.29051689159282734,0.30181261837451245,-2.2662020701669547,0.7927292506023179,0.0,1,0,0
F,86,0.28466116071059844,0.18135654372773,0.30181261837451245,-5.239826952281078,0.7927292506023179,0.0,1,0,0
F,87,0.3929788392903814,0.26597787750615254,0.30181261837451245,-1.4939643330524177,0.7927292506023179,0.0,1,0,0
F,88,0.3522347658696995,0.28561079211095675,0.30181261837451245,-1.6077235674692218,0.7927292506023179,0.0,1,0,0
F,89,0.40173719882516845,0.25736459884375573,0.30181261837451245,-1.5434161258243364,0.7927292506023179,0.0,1,0,0
F,90,0.3892546706331541,0.19001652189929125,0.30181261837451245,-3.074512296027308,0.7927292506023179,0.0,1,0,0
F,91,0.25111933892499805,0.2468563125479274,0.30181261837451245,-3.8944079008169297,0.7927292506023179,0.0,1,0,0
F,92,0.36120675903771254,0.17925191362833737,0.30181261837451245,-3.8290557253437214,0.7927292506023179,0.0,1,0,0
F,93,0.2999469964361362,0.2791383749794378,0.30181261837451245,-2.374968650094715,0.7927292506023179,0.0,1,0,0
F,94,0.3317889473696428,0.23452834696609104,0.30181261837451245,-2.9239774065282944,0.7927292506023179,0.0,1,0,0
F,95,0.26127291639503236,0.22749739021424242,0.30181261837451245,-4.253307091196177,0.7927292506023179,0.0,1,0,0
F,96,0.3244994676598246,0.16875295004909896,0.30181261837451245,-4.843114360177438,0.7927292506023179,0.0,1,0,0
F,97,0.41253299708032765,0.23359556870125608,0.30181261837451245,-1.8367085750730183,0.7927292506023179,0.0,1,0,0
F,98,0.22523050547154752,0.26064405264469226,0.30181261837451245,-4.0000143553972265,0.7927292506023179,0.0,1,0,0
F,99,0.411827017057308,0.23607853180633576,0.30181261837451245,-1.8000387943588265,0.7927292506023179,0.0,1,0,0
